"iso","country_name","region_GCAM3","GCAM_region_ID","1990","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"hti","Haiti","Latin America","9","15.99749954","17.55109835","17.26365702","16.9862807","17.41123769","18.00458424","18.71871062","19.42357087","20.15561438","20.90668197","21.66400348","22.42633729","23.19353024","23.95484149","24.7069954","25.45002745","26.18136035","26.90104894","27.60337101","28.28613435","28.94622086"
"hun","Hungary","Eastern Europe","12","23.14256972","26.89261065","25.52132238","24.1131982","25.26614853","26.12219763","26.91243215","27.65531863","28.33082097","28.92020019","29.45949136","29.97684073","30.51936178","31.0994549","31.68592283","32.24442587","32.77345115","33.27487183","33.75521797","34.22677195","34.69717868"
"idn","Indonesia","Southeast Asia","18","7.269931041","9.214588425","12.78571251","15.86362106","16.95147205","18.15545264","19.39510231","20.49056889","21.51832318","22.46363541","23.34298883","24.17504975","24.96936325","25.7266439","26.44363282","27.13439403","27.80522318","28.45698724","29.09028632","29.70636904","30.30533568"
"imn","Isle of Man","Western Europe","13","32.02969619","35.87903586","32.6060887","29.68648686","30.05920358","30.35513499","30.67107762","31.00207622","31.35882467","31.71940465","32.07535179","32.43828331","32.82199828","33.21864662","33.60822705","33.98189659","34.34899114","34.71202838","35.07933256","35.45299067","35.83653964"
"ind","India","India","17","10.10756025","10.59288434","10.65317432","10.79372591","12.064943","13.3970292","14.37568166","15.26155893","16.09693816","16.87513623","17.60919884","18.31567203","19.00836555","19.68392203","20.33307553","20.95845491","21.56554868","22.15801517","22.73669612","23.30426286","23.84994333"
"irl","Ireland","Western Europe","13","32.02969619","35.87903586","32.6060887","29.68648686","30.05920358","30.35513499","30.67107762","31.00207622","31.35882467","31.71940465","32.07535179","32.43828331","32.82199828","33.21864662","33.60822705","33.98189659","34.34899114","34.71202838","35.07933256","35.45299067","35.83653964"
"irn","Iran, Islamic Republic of","Middle East","21","18.40464338","20.25754945","21.50841623","22.73740574","22.6369526","22.77429308","23.31992228","23.79352395","24.22698192","24.61790095","24.97999678","25.35675108","25.76752889","26.20793688","26.65885672","27.11664337","27.58593122","28.06176197","28.54398798","29.02594328","29.50372285"
"irq","Iraq","Middle East","21","18.40464338","20.25754945","21.50841623","22.73740574","22.6369526","22.77429308","23.31992228","23.79352395","24.22698192","24.61790095","24.97999678","25.35675108","25.76752889","26.20793688","26.65885672","27.11664337","27.58593122","28.06176197","28.54398798","29.02594328","29.50372285"
"isl","Iceland","Western Europe","16","39.22702074","43.01133695","39.60891886","36.26118003","36.46587826","36.64542955","36.81878238","37.00458054","37.2271203","37.47613393","37.75344528","38.05216998","38.36410995","38.70322124","39.05690926","39.40679229","39.75586309","40.10086198","40.45077448","40.81049194","41.18591818"
"isr","Israel","Middle East","21","18.40464338","20.25754945","21.50841623","22.73740574","22.6369526","22.77429308","23.31992228","23.79352395","24.22698192","24.61790095","24.97999678","25.35675108","25.76752889","26.20793688","26.65885672","27.11664337","27.58593122","28.06176197","28.54398798","29.02594328","29.50372285"
"ita","Italy","Western Europe","13","32.02969619","35.87903586","32.6060887","29.68648686","30.05920358","30.35513499","30.67107762","31.00207622","31.35882467","31.71940465","32.07535179","32.43828331","32.82199828","33.21864662","33.60822705","33.98189659","34.34899114","34.71202838","35.07933256","35.45299067","35.83653964"
"jam","Jamaica","Latin America","9","15.99749954","17.55109835","17.26365702","16.9862807","17.41123769","18.00458424","18.71871062","19.42357087","20.15561438","20.90668197","21.66400348","22.42633729","23.19353024","23.95484149","24.7069954","25.45002745","26.18136035","26.90104894","27.60337101","28.28613435","28.94622086"
"jey","Jersey","Western Europe","13","32.02969619","35.87903586","32.6060887","29.68648686","30.05920358","30.35513499","30.67107762","31.00207622","31.35882467","31.71940465","32.07535179","32.43828331","32.82199828","33.21864662","33.60822705","33.98189659","34.34899114","34.71202838","35.07933256","35.45299067","35.83653964"
"jor","Jordan","Middle East","21","18.40464338","20.25754945","21.50841623","22.73740574","22.6369526","22.77429308","23.31992228","23.79352395","24.22698192","24.61790095","24.97999678","25.35675108","25.76752889","26.20793688","26.65885672","27.11664337","27.58593122","28.06176197","28.54398798","29.02594328","29.50372285"
"jpn","Japan","Japan","19","27.10003614","33.98321463","31.01149819","28.21908817","28.55866239","28.85276143","29.26066855","29.62202219","29.95930143","30.32009103","30.68312951","31.06473571","31.46552885","31.88360693","32.31603895","32.74899461","33.18009621","33.6314523","34.09553103","34.56667044","35.04174391"
"kaz","Kazakhstan","Former Soviet Union","10","24.69458962","24.11154277","21.87676307","19.51017024","20.43494887","21.60064484","22.8090459","23.83103022","24.70167402","25.43813607","26.05425031","26.63078622","27.23843654","27.88276448","28.51736388","29.11208763","29.69262032","30.26650396","30.83667329","31.39754784","31.93808991"
"ken","Kenya","Africa","2","8.959565364","9.091949432","9.064985725","8.898106371","9.239772686","9.791694191","10.64430173","11.52883534","12.49964718","13.53981876","14.62784425","15.74815768","16.88692133","18.02893543","19.15973731","20.2657693","21.33987058","22.37878697","23.3820804","24.34618834","25.26863176"
"kgz","Kyrgyzstan","Former Soviet Union","10","24.69458962","24.11154277","21.87676307","19.51017024","20.43494887","21.60064484","22.8090459","23.83103022","24.70167402","25.43813607","26.05425031","26.63078622","27.23843654","27.88276448","28.51736388","29.11208763","29.69262032","30.26650396","30.83667329","31.39754784","31.93808991"
"khm","Cambodia","China","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"kir","Kiribati","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"kna","Saint Kitts and Nevis","Latin America","9","15.99749954","17.55109835","17.26365702","16.9862807","17.41123769","18.00458424","18.71871062","19.42357087","20.15561438","20.90668197","21.66400348","22.42633729","23.19353024","23.95484149","24.7069954","25.45002745","26.18136035","26.90104894","27.60337101","28.28613435","28.94622086"
"kor","Korea, Republic of","Korea","28","12.2354956","21.7818936","22.96391232","23.90118647","24.56589948","25.28437948","25.94492995","26.52176457","27.05398132","27.56838783","28.06788349","28.57226082","29.03628779","29.48747925","29.95456322","30.40581636","30.85702822","31.2971051","31.71923967","32.12134199","32.52322081"
"kwt","Kuwait","Middle East","21","18.40464338","20.25754945","21.50841623","22.73740574","22.6369526","22.77429308","23.31992228","23.79352395","24.22698192","24.61790095","24.97999678","25.35675108","25.76752889","26.20793688","26.65885672","27.11664337","27.58593122","28.06176197","28.54398798","29.02594328","29.50372285"
"lao","Lao Peoples Democratic Republic","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"lbn","Lebanon","Middle East","21","18.40464338","20.25754945","21.50841623","22.73740574","22.6369526","22.77429308","23.31992228","23.79352395","24.22698192","24.61790095","24.97999678","25.35675108","25.76752889","26.20793688","26.65885672","27.11664337","27.58593122","28.06176197","28.54398798","29.02594328","29.50372285"
"lbr","Liberia","Africa","5","8.959567495","9.504943628","11.17117464","12.24315996","12.16531309","12.52320975","13.49651266","14.45243132","15.44438425","16.46980766","17.51760678","18.60144899","19.69790531","20.77983382","21.83549554","22.85614573","23.83560852","24.77311668","25.66870151","26.51832866","27.31977268"
"lby","Libyan Arab Jamahiriya","Africa","3","8.959589287","9.767803849","12.82080822","15.1347596","15.83508214","16.52843648","17.44484718","18.28583612","19.07715602","19.82808515","20.54798118","21.25680696","21.96133404","22.65459561","23.3198216","23.95435452","24.55907753","25.13976757","25.69863542","26.24015936","26.75985687"
"lca","Saint Lucia","Latin America","9","15.99749954","17.55109835","17.26365702","16.9862807","17.41123769","18.00458424","18.71871062","19.42357087","20.15561438","20.90668197","21.66400348","22.42633729","23.19353024","23.95484149","24.7069954","25.45002745","26.18136035","26.90104894","27.60337101","28.28613435","28.94622086"
"lie","Liechtenstein","Western Europe","16","39.22702074","43.01133695","39.60891886","36.26118003","36.46587826","36.64542955","36.81878238","37.00458054","37.2271203","37.47613393","37.75344528","38.05216998","38.36410995","38.70322124","39.05690926","39.40679229","39.75586309","40.10086198","40.45077448","40.81049194","41.18591818"
"lka","Sri Lanka","Southeast Asia","27","7.269956544","8.524470486","9.052366418","9.496029628","10.38239732","11.33785534","12.2165823","13.02450273","13.83498024","14.6425444","15.45264302","16.27331403","17.10738769","17.94229073","18.77249965","19.59778881","20.40975582","21.20766537","21.9911387","22.75988968","23.50941323"
"lso","Lesotho","Africa","4","8.959583449","9.534432749","11.31754331","12.41194912","12.26906179","12.66484411","13.28570779","13.89882824","14.64058522","15.52272231","16.51015766","17.5722536","18.67474015","19.79158291","20.90417971","21.99959684","23.06764663","24.10247094","25.10655662","26.07640628","27.01061837"
"ltu","Lithuania","Former Soviet Union","12","23.14256972","26.89261065","25.52132238","24.1131982","25.26614853","26.12219763","26.91243215","27.65531863","28.33082097","28.92020019","29.45949136","29.97684073","30.51936178","31.0994549","31.68592283","32.24442587","32.77345115","33.27487183","33.75521797","34.22677195","34.69717868"
"lux","Luxembourg","Western Europe","13","32.02969619","35.87903586","32.6060887","29.68648686","30.05920358","30.35513499","30.67107762","31.00207622","31.35882467","31.71940465","32.07535179","32.43828331","32.82199828","33.21864662","33.60822705","33.98189659","34.34899114","34.71202838","35.07933256","35.45299067","35.83653964"
"lva","Latvia","Former Soviet Union","12","23.14256972","26.89261065","25.52132238","24.1131982","25.26614853","26.12219763","26.91243215","27.65531863","28.33082097","28.92020019","29.45949136","29.97684073","30.51936178","31.0994549","31.68592283","32.24442587","32.77345115","33.27487183","33.75521797","34.22677195","34.69717868"
"mac","Macau","Southeast Asia","11","16.76827619","28.49831469","32.5047954","38.01511339","39.66644775","41.17543542","42.39015474","43.32054393","44.12648568","44.85456865","45.49146373","46.05407629","46.60358039","47.13659207","47.65194173","48.1428039","48.63345242","49.1103074","49.57386747","50.01909873","50.44720239"
"mar","Morocco","Africa","3","8.959589287","9.767803849","12.82080822","15.1347596","15.83508214","16.52843648","17.44484718","18.28583612","19.07715602","19.82808515","20.54798118","21.25680696","21.96133404","22.65459561","23.3198216","23.95435452","24.55907753","25.13976757","25.69863542","26.24015936","26.75985687"
"mco","Monaco","Western Europe","13","32.02969619","35.87903586","32.6060887","29.68648686","30.05920358","30.35513499","30.67107762","31.00207622","31.35882467","31.71940465","32.07535179","32.43828331","32.82199828","33.21864662","33.60822705","33.98189659","34.34899114","34.71202838","35.07933256","35.45299067","35.83653964"
"mda","Moldova, Republic of","Former Soviet Union","14","24.62155199","23.72451","19.89224102","15.76511158","16.61583789","17.62257925","18.71969445","19.72893552","20.63721635","21.44102844","22.16502409","22.8729727","23.59915733","24.33258436","25.03020412","25.67099286","26.27611825","26.86022041","27.43012098","27.98607811","28.52373055"
"mdg","Madagascar","Africa","2","8.959565364","9.091949432","9.064985725","8.898106371","9.239772686","9.791694191","10.64430173","11.52883534","12.49964718","13.53981876","14.62784425","15.74815768","16.88692133","18.02893543","19.15973731","20.2657693","21.33987058","22.37878697","23.3820804","24.34618834","25.26863176"
"mdv","Maldives","Southeast Asia","27","7.269956544","8.524470486","9.052366418","9.496029628","10.38239732","11.33785534","12.2165823","13.02450273","13.83498024","14.6425444","15.45264302","16.27331403","17.10738769","17.94229073","18.77249965","19.59778881","20.40975582","21.20766537","21.9911387","22.75988968","23.50941323"
"mex","Mexico","Latin America","20","15.86076266","18.03094194","20.45664502","22.62091943","22.86675093","23.33978175","23.95343312","24.55817723","25.15214988","25.75958233","26.391296","27.03692991","27.68457455","28.32902201","28.95328799","29.56579408","30.16868653","30.7622815","31.34969284","31.92445737","32.48227975"
"mhl","Marshall Islands","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"mkd","Macedonia, the former Yugoslav Republic of","Eastern Europe","15","32.7782939","35.56568942","29.24648666","23.04594447","23.52636054","24.21391253","24.89007048","25.50636458","26.10699808","26.67806741","27.22480698","27.76991918","28.31080631","28.84529242","29.37342789","29.89078609","30.39839779","30.89753801","31.38435786","31.85854189","32.31992603"
"mli","Mali","Africa","5","8.959567495","9.504943628","11.17117464","12.24315996","12.16531309","12.52320975","13.49651266","14.45243132","15.44438425","16.46980766","17.51760678","18.60144899","19.69790531","20.77983382","21.83549554","22.85614573","23.83560852","24.77311668","25.66870151","26.51832866","27.31977268"
"mlt","Malta","Western Europe","12","23.14256972","26.89261065","25.52132238","24.1131982","25.26614853","26.12219763","26.91243215","27.65531863","28.33082097","28.92020019","29.45949136","29.97684073","30.51936178","31.0994549","31.68592283","32.24442587","32.77345115","33.27487183","33.75521797","34.22677195","34.69717868"
"mmr","Myanmar","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"mne","Montenegro","Eastern Europe","15","32.7782939","35.56568942","29.24648666","23.04594447","23.52636054","24.21391253","24.89007048","25.50636458","26.10699808","26.67806741","27.22480698","27.76991918","28.31080631","28.84529242","29.37342789","29.89078609","30.39839779","30.89753801","31.38435786","31.85854189","32.31992603"
"mng","Mongolia","China","10","24.69458962","24.11154277","21.87676307","19.51017024","20.43494887","21.60064484","22.8090459","23.83103022","24.70167402","25.43813607","26.05425031","26.63078622","27.23843654","27.88276448","28.51736388","29.11208763","29.69262032","30.26650396","30.83667329","31.39754784","31.93808991"
"mnp","Northern Mariana Islands","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"moz","Mozambique","Africa","4","8.959583449","9.534432749","11.31754331","12.41194912","12.26906179","12.66484411","13.28570779","13.89882824","14.64058522","15.52272231","16.51015766","17.5722536","18.67474015","19.79158291","20.90417971","21.99959684","23.06764663","24.10247094","25.10655662","26.07640628","27.01061837"
"mrt","Mauritania","Africa","5","8.959567495","9.504943628","11.17117464","12.24315996","12.16531309","12.52320975","13.49651266","14.45243132","15.44438425","16.46980766","17.51760678","18.60144899","19.69790531","20.77983382","21.83549554","22.85614573","23.83560852","24.77311668","25.66870151","26.51832866","27.31977268"
"msr","Montserrat","Latin America","9","15.99749954","17.55109835","17.26365702","16.9862807","17.41123769","18.00458424","18.71871062","19.42357087","20.15561438","20.90668197","21.66400348","22.42633729","23.19353024","23.95484149","24.7069954","25.45002745","26.18136035","26.90104894","27.60337101","28.28613435","28.94622086"
"mtq","Martinique","Western Europe","9","15.99749954","17.55109835","17.26365702","16.9862807","17.41123769","18.00458424","18.71871062","19.42357087","20.15561438","20.90668197","21.66400348","22.42633729","23.19353024","23.95484149","24.7069954","25.45002745","26.18136035","26.90104894","27.60337101","28.28613435","28.94622086"
"mus","Mauritius","Africa","2","8.959565364","9.091949432","9.064985725","8.898106371","9.239772686","9.791694191","10.64430173","11.52883534","12.49964718","13.53981876","14.62784425","15.74815768","16.88692133","18.02893543","19.15973731","20.2657693","21.33987058","22.37878697","23.3820804","24.34618834","25.26863176"
"mwi","Malawi","Africa","4","8.959583449","9.534432749","11.31754331","12.41194912","12.26906179","12.66484411","13.28570779","13.89882824","14.64058522","15.52272231","16.51015766","17.5722536","18.67474015","19.79158291","20.90417971","21.99959684","23.06764663","24.10247094","25.10655662","26.07640628","27.01061837"
"mys","Malaysia","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"myt","Mayotte","Africa","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"nam","Namibia","Africa","4","8.959583449","9.534432749","11.31754331","12.41194912","12.26906179","12.66484411","13.28570779","13.89882824","14.64058522","15.52272231","16.51015766","17.5722536","18.67474015","19.79158291","20.90417971","21.99959684","23.06764663","24.10247094","25.10655662","26.07640628","27.01061837"
"ncl","New Caledonia","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"ner","Niger","Africa","5","8.959567495","9.504943628","11.17117464","12.24315996","12.16531309","12.52320975","13.49651266","14.45243132","15.44438425","16.46980766","17.51760678","18.60144899","19.69790531","20.77983382","21.83549554","22.85614573","23.83560852","24.77311668","25.66870151","26.51832866","27.31977268"
"nfk","Norfolk Island","Australia_NZ","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"nga","Nigeria","Africa","5","8.959567495","9.504943628","11.17117464","12.24315996","12.16531309","12.52320975","13.49651266","14.45243132","15.44438425","16.46980766","17.51760678","18.60144899","19.69790531","20.77983382","21.83549554","22.85614573","23.83560852","24.77311668","25.66870151","26.51832866","27.31977268"
"nic","Nicaragua","Latin America","9","15.99749954","17.55109835","17.26365702","16.9862807","17.41123769","18.00458424","18.71871062","19.42357087","20.15561438","20.90668197","21.66400348","22.42633729","23.19353024","23.95484149","24.7069954","25.45002745","26.18136035","26.90104894","27.60337101","28.28613435","28.94622086"
"niu","Niue","Australia_NZ","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"nld","Netherlands","Western Europe","13","32.02969619","35.87903586","32.6060887","29.68648686","30.05920358","30.35513499","30.67107762","31.00207622","31.35882467","31.71940465","32.07535179","32.43828331","32.82199828","33.21864662","33.60822705","33.98189659","34.34899114","34.71202838","35.07933256","35.45299067","35.83653964"
"nor","Norway","Western Europe","16","39.22702074","43.01133695","39.60891886","36.26118003","36.46587826","36.64542955","36.81878238","37.00458054","37.2271203","37.47613393","37.75344528","38.05216998","38.36410995","38.70322124","39.05690926","39.40679229","39.75586309","40.10086198","40.45077448","40.81049194","41.18591818"
"npl","Nepal","Southeast Asia","27","7.269956544","8.524470486","9.052366418","9.496029628","10.38239732","11.33785534","12.2165823","13.02450273","13.83498024","14.6425444","15.45264302","16.27331403","17.10738769","17.94229073","18.77249965","19.59778881","20.40975582","21.20766537","21.9911387","22.75988968","23.50941323"
"nru","Nauru","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"nzl","New Zealand","Australia_NZ","6","40.0986296","46.24784075","42.84863336","40.23715277","40.50426206","40.83274653","41.12052268","41.3839776","41.65236052","41.93159356","42.18230254","42.42970357","42.71860486","43.05150969","43.40757238","43.76228757","44.12291697","44.48799967","44.87234172","45.28745698","45.72827091"
"omn","Oman","Middle East","21","18.40464338","20.25754945","21.50841623","22.73740574","22.6369526","22.77429308","23.31992228","23.79352395","24.22698192","24.61790095","24.97999678","25.35675108","25.76752889","26.20793688","26.65885672","27.11664337","27.58593122","28.06176197","28.54398798","29.02594328","29.50372285"
"pak","Pakistan","Southeast Asia","22","7.269935345","8.500661244","8.736463703","8.887362293","9.292223279","9.513317974","10.17518962","10.89855844","11.67579253","12.47602701","13.28317088","14.10375857","14.93689402","15.77537706","16.61169687","17.41844284","18.19063937","18.92519406","19.63610957","20.32299678","20.98420622"
"pan","Panama","Latin America","9","15.99749954","17.55109835","17.26365702","16.9862807","17.41123769","18.00458424","18.71871062","19.42357087","20.15561438","20.90668197","21.66400348","22.42633729","23.19353024","23.95484149","24.7069954","25.45002745","26.18136035","26.90104894","27.60337101","28.28613435","28.94622086"
"pci","Pacific Islands Trust Territory","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"pcn","Pitcairn Islands","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"per","Peru","Latin America","26","15.86072773","17.97044051","20.25694367","22.20735083","22.73271195","23.48813741","24.38123545","25.19363594","25.99173964","26.77997963","27.55394147","28.31492221","29.06429119","29.79803786","30.51286579","31.2073865","31.88715349","32.55178649","33.1997936","33.82888744","34.43801388"
"phl","Philippines","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"plw","Palau","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"png","Papua New Guinea","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"pol","Poland","Eastern Europe","12","23.14256972","26.89261065","25.52132238","24.1131982","25.26614853","26.12219763","26.91243215","27.65531863","28.33082097","28.92020019","29.45949136","29.97684073","30.51936178","31.0994549","31.68592283","32.24442587","32.77345115","33.27487183","33.75521797","34.22677195","34.69717868"
"pri","Puerto Rico","USA","1","54.3358096","63.091791","57.38910191","56.74132536","58.38410203","59.57101463","60.9873359","62.11651432","63.08615418","63.93230622","64.63225963","65.28478031","65.93590383","66.61436679","67.24866563","67.85259595","68.49244272","69.11982681","69.73807019","70.35243505","70.96633889"
"prk","Korea, Democratic Peoples Republic of","China","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"prt","Portugal","Western Europe","13","32.02969619","35.87903586","32.6060887","29.68648686","30.05920358","30.35513499","30.67107762","31.00207622","31.35882467","31.71940465","32.07535179","32.43828331","32.82199828","33.21864662","33.60822705","33.98189659","34.34899114","34.71202838","35.07933256","35.45299067","35.83653964"
"pry","Paraguay","Latin America","26","15.86072773","17.97044051","20.25694367","22.20735083","22.73271195","23.48813741","24.38123545","25.19363594","25.99173964","26.77997963","27.55394147","28.31492221","29.06429119","29.79803786","30.51286579","31.2073865","31.88715349","32.55178649","33.1997936","33.82888744","34.43801388"
"pse","Palestinian Territory, Occupied","Middle East","21","18.40464338","20.25754945","21.50841623","22.73740574","22.6369526","22.77429308","23.31992228","23.79352395","24.22698192","24.61790095","24.97999678","25.35675108","25.76752889","26.20793688","26.65885672","27.11664337","27.58593122","28.06176197","28.54398798","29.02594328","29.50372285"
"pyf","French Polynesia","Southeast Asia","29","13.84877856","15.00066504","15.476368","15.88049164","16.81312008","17.79397096","18.67488113","19.48366972","20.27712335","21.05162207","21.80482157","22.54496872","23.27222059","23.98842769","24.68573049","25.36717454","26.03137227","26.67539843","27.30113275","27.90815372","28.49673379"
"qat","Qatar","Middle East","21","18.40464338","20.25754945","21.50841623","22.73740574","22.6369526","22.77429308","23.31992228","23.79352395","24.22698192","24.61790095","24.97999678","25.35675108","25.76752889","26.20793688","26.65885672","27.11664337","27.58593122","28.06176197","28.54398798","29.02594328","29.50372285"
"reu","Reunion","Africa","2","8.959565364","9.091949432","9.064985725","8.898106371","9.239772686","9.791694191","10.64430173","11.52883534","12.49964718","13.53981876","14.62784425","15.74815768","16.88692133","18.02893543","19.15973731","20.2657693","21.33987058","22.37878697","23.3820804","24.34618834","25.26863176"
"rom","Romania","Eastern Europe","12","23.14256972","26.89261065","25.52132238","24.1131982","25.26614853","26.12219763","26.91243215","27.65531863","28.33082097","28.92020019","29.45949136","29.97684073","30.51936178","31.0994549","31.68592283","32.24442587","32.77345115","33.27487183","33.75521797","34.22677195","34.69717868"
"rou","Romania","Eastern Europe","12","23.14256972","26.89261065","25.52132238","24.1131982","25.26614853","26.12219763","26.91243215","27.65531863","28.33082097","28.92020019","29.45949136","29.97684073","30.51936178","31.0994549","31.68592283","32.24442587","32.77345115","33.27487183","33.75521797","34.22677195","34.69717868"
"rus","Russian Federation","Former Soviet Union","23","24.62150584","24.69353806","25.74871584","26.49267166","27.06600772","27.80250707","28.91407147","29.85319928","30.60095553","31.16273734","31.59783203","32.03246683","32.55943904","33.09895014","33.61105375","34.06944103","34.49384204","34.91231017","35.33725499","35.76651882","36.18540899"
"rwa","Rwanda","Africa","2","8.959565364","9.091949432","9.064985725","8.898106371","9.239772686","9.791694191","10.64430173","11.52883534","12.49964718","13.53981876","14.62784425","15.74815768","16.88692133","18.02893543","19.15973731","20.2657693","21.33987058","22.37878697","23.3820804","24.34618834","25.26863176"
"sau","Saudi Arabia","Middle East","21","18.40464338","20.25754945","21.50841623","22.73740574","22.6369526","22.77429308","23.31992228","23.79352395","24.22698192","24.61790095","24.97999678","25.35675108","25.76752889","26.20793688","26.65885672","27.11664337","27.58593122","28.06176197","28.54398798","29.02594328","29.50372285"
"scg","Serbia and Montenegro","Eastern Europe","15","32.7782939","35.56568942","29.24648666","23.04594447","23.52636054","24.21391253","24.89007048","25.50636458","26.10699808","26.67806741","27.22480698","27.76991918","28.31080631","28.84529242","29.37342789","29.89078609","30.39839779","30.89753801","31.38435786","31.85854189","32.31992603"
"sdn","Sudan","Africa","2","8.959565364","9.091949432","9.064985725","8.898106371","9.239772686","9.791694191","10.64430173","11.52883534","12.49964718","13.53981876","14.62784425","15.74815768","16.88692133","18.02893543","19.15973731","20.2657693","21.33987058","22.37878697","23.3820804","24.34618834","25.26863176"
"sen","Senegal","Africa","5","8.959567495","9.504943628","11.17117464","12.24315996","12.16531309","12.52320975","13.49651266","14.45243132","15.44438425","16.46980766","17.51760678","18.60144899","19.69790531","20.77983382","21.83549554","22.85614573","23.83560852","24.77311668","25.66870151","26.51832866","27.31977268"
