country,year,value,variable,GCM,SRES,iso
Colombia,1980,991.3566596,HDD,CCSM3x,A2,col
Ethiopia,1980,646.2179221,HDD,CCSM3x,A2,eth
Bolivia,1980,3445.727444,HDD,CCSM3x,A2,bol
Mauritania,1980,7.184604671,HDD,CCSM3x,A2,mrt
Egypt,1980,905.8695217,HDD,CCSM3x,A2,egy
Venezuela,1980,10.63940945,HDD,CCSM3x,A2,ven
Nigeria,1980,1.051820233,HDD,CCSM3x,A2,nga
Tanzania,1980,64.77955079,HDD,CCSM3x,A2,tza
Namibia,1980,686.5738386,HDD,CCSM3x,A2,nam
Chile,1980,5182.082769,HDD,CCSM3x,A2,chl
Pakistan,1980,1140.884788,HDD,CCSM3x,A2,pak
Turkey,1980,3606.424535,HDD,CCSM3x,A2,tur
Mozambique,1980,44.86625343,HDD,CCSM3x,A2,moz
Zambia,1980,237.2763311,HDD,CCSM3x,A2,zmb
Myanmar,1980,93.43709216,HDD,CCSM3x,A2,mmr
Morocco,1980,2028.613003,HDD,CCSM3x,A2,mar
Somalia,1980,5.031135763,HDD,CCSM3x,A2,som
Afghanistan,1980,5567.182355,HDD,CCSM3x,A2,afg
Central African Republic,1980,0.461336185,HDD,CCSM3x,A2,caf
Madagascar,1980,414.2041703,HDD,CCSM3x,A2,mdg
Ukraine,1980,6770.605799,HDD,CCSM3x,A2,ukr
Kenya,1980,421.2509856,HDD,CCSM3x,A2,ken
Botswana,1980,661.8067318,HDD,CCSM3x,A2,bwa
France,1980,4881.256142,HDD,CCSM3x,A2,fra
Thailand,1980,14.02107518,HDD,CCSM3x,A2,tha
Spain,1980,3556.707414,HDD,CCSM3x,A2,esp
Papua New Guinea,1980,1.758189945,HDD,CCSM3x,A2,png
Turkmenistan,1980,4202.685986,HDD,CCSM3x,A2,tkm
Cameroon,1980,2.210839711,HDD,CCSM3x,A2,cmr
Sweden,1980,5071.126212,HDD,CCSM3x,A2,swe
Iraq,1980,1525.386712,HDD,CCSM3x,A2,irq
Yemen,1980,713.8560886,HDD,CCSM3x,A2,yem
Uzbekistan,1980,4670.49295,HDD,CCSM3x,A2,uzb
Japan,1980,4381.306425,HDD,CCSM3x,A2,jpn
Paraguay,1980,457.3022838,HDD,CCSM3x,A2,pry
Zimbabwe,1980,586.0524364,HDD,CCSM3x,A2,zwe
Philippines,1980,0.282894184,HDD,CCSM3x,A2,phl
Germany,1980,6029.215668,HDD,CCSM3x,A2,deu
Norway,1980,8475.549968,HDD,CCSM3x,A2,nor
Malaysia,1980,0,HDD,CCSM3x,A2,mys
Finland,1980,9235.289403,HDD,CCSM3x,A2,fin
Congo,1980,0.001266606,HDD,CCSM3x,A2,cog
Vietnam,1980,184.2104189,HDD,CCSM3x,A2,vnm
Cote dIvoire,1980,0.038324401,HDD,CCSM3x,A2,civ
Oman,1980,110.5128689,HDD,CCSM3x,A2,omn
Italy,1980,4362.935701,HDD,CCSM3x,A2,ita
Poland,1980,6737.415968,HDD,CCSM3x,A2,pol
New Zealand,1980,3079.47813,HDD,CCSM3x,A2,nzl
Burkina Faso,1980,0.069016673,HDD,CCSM3x,A2,bfa
United Kingdom,1980,5859.314647,HDD,CCSM3x,A2,gbr
Gabon,1980,0.376042563,HDD,CCSM3x,A2,gab
Ecuador,1980,1295.530427,HDD,CCSM3x,A2,ecu
Guinea,1980,0.088137241,HDD,CCSM3x,A2,gin
Ghana,1980,0.018445689,HDD,CCSM3x,A2,gha
Romania,1980,5845.219681,HDD,CCSM3x,A2,rom
Laos,1980,162.5017654,HDD,CCSM3x,A2,lao
Uganda,1980,65.75886042,HDD,CCSM3x,A2,uga
Guyana,1980,0,HDD,CCSM3x,A2,guy
Belarus,1980,7721.755339,HDD,CCSM3x,A2,blr
Senegal,1980,0.424754062,HDD,CCSM3x,A2,sen
Kyrgyzstan,1980,9152.504744,HDD,CCSM3x,A2,kgz
Syria,1980,2623.847627,HDD,CCSM3x,A2,syr
Cambodia,1980,0.354546499,HDD,CCSM3x,A2,khm
Uruguay,1980,1853.374233,HDD,CCSM3x,A2,ury
Greece,1980,3306.678711,HDD,CCSM3x,A2,grc
Tunisia,1980,1798.280962,HDD,CCSM3x,A2,tun
Suriname,1980,0,HDD,CCSM3x,A2,sur
Nepal,1980,1942.765429,HDD,CCSM3x,A2,npl
Bangladesh,1980,64.80487859,HDD,CCSM3x,A2,bgd
Tajikistan,1980,5908.745987,HDD,CCSM3x,A2,tjk
Cuba,1980,15.05280623,HDD,CCSM3x,A2,cub
North Korea,1980,7364.905562,HDD,CCSM3x,A2,prk
Eritrea,1980,105.4233588,HDD,CCSM3x,A2,eri
Nicaragua,1980,2.047907284,HDD,CCSM3x,A2,nic
Honduras,1980,28.25640849,HDD,CCSM3x,A2,hnd
Benin,1980,0.013133519,HDD,CCSM3x,A2,ben
South Korea,1980,5215.649208,HDD,CCSM3x,A2,kor
Bulgaria,1980,5908.893109,HDD,CCSM3x,A2,bgr
Guatemala,1980,346.1417207,HDD,CCSM3x,A2,gtm
Iceland,1980,9589.829161,HDD,CCSM3x,A2,isl
Serbia and Montenegro,1980,5502.316356,HDD,CCSM3x,A2,mne
Malawi,1980,160.0058903,HDD,CCSM3x,A2,mwi
Liberia,1980,0.011513538,HDD,CCSM3x,A2,lbr
Portugal,1980,2371.264542,HDD,CCSM3x,A2,prt
Hungary,1980,5717.008219,HDD,CCSM3x,A2,hun
Jordan,1980,1936.635752,HDD,CCSM3x,A2,jor
Azerbaijan,1980,4844.026638,HDD,CCSM3x,A2,aze
Panama,1980,0.766314108,HDD,CCSM3x,A2,pan
French Guiana,1980,0,HDD,CCSM3x,A2,guf
Austria,1980,6675.710004,HDD,CCSM3x,A2,aut
United Arab Emirates,1980,97.4857509,HDD,CCSM3x,A2,are
Czech Republic,1980,6689.407494,HDD,CCSM3x,A2,cze
Ireland,1980,5834.614827,HDD,CCSM3x,A2,irl
Sierra Leone,1980,0.302281286,HDD,CCSM3x,A2,sle
Sri Lanka,1980,9.31559e-4,HDD,CCSM3x,A2,lka
Georgia,1980,5980.484087,HDD,CCSM3x,A2,geo
Latvia,1980,7893.342991,HDD,CCSM3x,A2,lva
Lithuania,1980,7689.848013,HDD,CCSM3x,A2,ltu
Croatia,1980,5193.532834,HDD,CCSM3x,A2,hrv
Togo,1980,0.042989608,HDD,CCSM3x,A2,tgo
Costa Rica,1980,42.56646138,HDD,CCSM3x,A2,cri
Denmark,1980,1053.35432,HDD,CCSM3x,A2,dnk
Dominican Republic,1980,15.23226173,HDD,CCSM3x,A2,dom
Bosnia &#38; Herzegovina,1980,6196.540093,HDD,CCSM3x,A2,bih
Slovakia,1980,6789.85623,HDD,CCSM3x,A2,svk
Estonia,1980,8073.10938,HDD,CCSM3x,A2,est
Solomon Is.,1980,0.341867313,HDD,CCSM3x,A2,slb
Switzerland,1980,7089.98461,HDD,CCSM3x,A2,che
Taiwan,1980,1311.131742,HDD,CCSM3x,A2,twn
Bhutan,1980,5066.68708,HDD,CCSM3x,A2,btn
Netherlands,1980,5005.656837,HDD,CCSM3x,A2,nld
Guinea-Bissau,1980,0.057498319,HDD,CCSM3x,A2,gnb
Moldova,1980,5977.212004,HDD,CCSM3x,A2,mda
Haiti,1980,0,HDD,CCSM3x,A2,hti
Belgium,1980,5509.214461,HDD,CCSM3x,A2,bel
Lesotho,1980,4383.608789,HDD,CCSM3x,A2,lso
Albania,1980,4292.478668,HDD,CCSM3x,A2,alb
Fiji,1980,0.942374654,HDD,CCSM3x,A2,fji
Armenia,1980,7484.953056,HDD,CCSM3x,A2,arm
The Bahamas,1980,23.06667484,HDD,CCSM3x,A2,bhs
Equatorial Guinea,1980,0.817318489,HDD,CCSM3x,A2,gnq
Burundi,1980,72.50151008,HDD,CCSM3x,A2,bdi
Belize,1980,4.546400069,HDD,CCSM3x,A2,blz
Macedonia,1980,5743.229625,HDD,CCSM3x,A2,mkd
Rwanda,1980,254.5773755,HDD,CCSM3x,A2,rwa
New Caledonia,1980,89.21850457,HDD,CCSM3x,A2,ncl
Djibouti,1980,0.547290805,HDD,CCSM3x,A2,dji
Israel,1980,1323.76729,HDD,CCSM3x,A2,isr
El Salvador,1980,0.82269381,HDD,CCSM3x,A2,slv
Slovenia,1980,6028.23967,HDD,CCSM3x,A2,svn
Vanuatu,1980,0.71647284,HDD,CCSM3x,A2,vut
French Polynesia,1980,0,HDD,CCSM3x,A2,pyf
Kuwait,1980,817.2465653,HDD,CCSM3x,A2,kwt
Swaziland,1980,576.8526275,HDD,CCSM3x,A2,swz
Timor-Leste,1980,1.759705757,HDD,CCSM3x,A2,tls
Jamaica,1980,0.809333857,HDD,CCSM3x,A2,jam
Qatar,1980,182.7848615,HDD,CCSM3x,A2,qat
The Gambia,1980,0.080835129,HDD,CCSM3x,A2,gmb
Cyprus,1980,1706.589695,HDD,CCSM3x,A2,cyp
Lebanon,1980,2656.126311,HDD,CCSM3x,A2,lbn
Puerto Rico,1980,2.34345e-4,HDD,CCSM3x,A2,pri
Cape Verde,1980,1.648645217,HDD,CCSM3x,A2,cpv
Trinidad &#38; Tobago,1980,0,HDD,CCSM3x,A2,tto
Brunei,1980,0,HDD,CCSM3x,A2,brn
Occupied Palestinian Territory,1980,1558.430938,HDD,CCSM3x,A2,pse
Samoa,1980,0,HDD,CCSM3x,A2,wsm
Guadeloupe,1980,0.342490331,HDD,CCSM3x,A2,glp
Reunion,1980,0,HDD,CCSM3x,A2,reu
Comoros,1980,0.213784275,HDD,CCSM3x,A2,com
Luxembourg,1980,6070.64064,HDD,CCSM3x,A2,lux
Hong Kong,1980,0,HDD,CCSM3x,A2,hkg
Singapore,1980,0,HDD,CCSM3x,A2,sgp
Western Sahara,1980,243.5420624,HDD,CCSM3x,A2,esh
Russia,1981,9446.111918,HDD,CCSM3x,A2,rus
Canada,1981,8313.804873,HDD,CCSM3x,A2,can
United States,1981,4480.198527,HDD,CCSM3x,A2,usa
China,1981,4358.502705,HDD,CCSM3x,A2,chn
Brazil,1981,301.4416867,HDD,CCSM3x,A2,bra
Australia,1981,2085.369241,HDD,CCSM3x,A2,aus
India,1981,337.6251458,HDD,CCSM3x,A2,ind
Argentina,1981,2081.585614,HDD,CCSM3x,A2,arg
Kazakhstan,1981,8505.991851,HDD,CCSM3x,A2,kaz
Sudan,1981,16.36294286,HDD,CCSM3x,A2,sdn
Algeria,1981,2391.599366,HDD,CCSM3x,A2,dza
Congo DRC,1981,83.27849048,HDD,CCSM3x,A2,cod
Indonesia,1981,0.002269605,HDD,CCSM3x,A2,idn
Mexico,1981,1398.398936,HDD,CCSM3x,A2,mex
Saudi Arabia,1981,385.6679215,HDD,CCSM3x,A2,sau
Libya,1981,1210.699272,HDD,CCSM3x,A2,lby
Iran,1981,4128.561154,HDD,CCSM3x,A2,irn
Mongolia,1981,13122.6701,HDD,CCSM3x,A2,mng
Peru,1981,2655.245811,HDD,CCSM3x,A2,per
Chad,1981,7.044533479,HDD,CCSM3x,A2,tcd
Angola,1981,108.3859387,HDD,CCSM3x,A2,ago
Mali,1981,1.700801706,HDD,CCSM3x,A2,mli
South Africa,1981,1487.324625,HDD,CCSM3x,A2,zaf
Niger,1981,8.777751496,HDD,CCSM3x,A2,ner
Colombia,1981,987.3214462,HDD,CCSM3x,A2,col
Ethiopia,1981,642.0960151,HDD,CCSM3x,A2,eth
Bolivia,1981,3437.571092,HDD,CCSM3x,A2,bol
Mauritania,1981,7.095454645,HDD,CCSM3x,A2,mrt
Egypt,1981,903.5885974,HDD,CCSM3x,A2,egy
Venezuela,1981,10.50021228,HDD,CCSM3x,A2,ven
Nigeria,1981,1.06502786,HDD,CCSM3x,A2,nga
Tanzania,1981,64.2611431,HDD,CCSM3x,A2,tza
Namibia,1981,682.4649267,HDD,CCSM3x,A2,nam
Chile,1981,5174.10704,HDD,CCSM3x,A2,chl
Pakistan,1981,1136.49822,HDD,CCSM3x,A2,pak
Turkey,1981,3601.94061,HDD,CCSM3x,A2,tur
Mozambique,1981,44.57564352,HDD,CCSM3x,A2,moz
Zambia,1981,236.0846148,HDD,CCSM3x,A2,zmb
Myanmar,1981,92.96846345,HDD,CCSM3x,A2,mmr
Morocco,1981,2021.287928,HDD,CCSM3x,A2,mar
Somalia,1981,5.003459163,HDD,CCSM3x,A2,som
Afghanistan,1981,5554.854218,HDD,CCSM3x,A2,afg
Central African Republic,1981,0.496169426,HDD,CCSM3x,A2,caf
Madagascar,1981,411.8250817,HDD,CCSM3x,A2,mdg
Ukraine,1981,6760.81937,HDD,CCSM3x,A2,ukr
Kenya,1981,418.9640376,HDD,CCSM3x,A2,ken
Botswana,1981,658.3936503,HDD,CCSM3x,A2,bwa
France,1981,4871.131626,HDD,CCSM3x,A2,fra
Thailand,1981,13.95410223,HDD,CCSM3x,A2,tha
Spain,1981,3547.298713,HDD,CCSM3x,A2,esp
Papua New Guinea,1981,1.746878777,HDD,CCSM3x,A2,png
Turkmenistan,1981,4191.051461,HDD,CCSM3x,A2,tkm
Cameroon,1981,2.231982042,HDD,CCSM3x,A2,cmr
Sweden,1981,5059.763317,HDD,CCSM3x,A2,swe
Iraq,1981,1521.81349,HDD,CCSM3x,A2,irq
Yemen,1981,710.79549,HDD,CCSM3x,A2,yem
Uzbekistan,1981,4657.552735,HDD,CCSM3x,A2,uzb
Japan,1981,4372.745105,HDD,CCSM3x,A2,jpn
Paraguay,1981,455.8414809,HDD,CCSM3x,A2,pry
Zimbabwe,1981,584.156228,HDD,CCSM3x,A2,zwe
Philippines,1981,0.31014259,HDD,CCSM3x,A2,phl
Germany,1981,6017.757611,HDD,CCSM3x,A2,deu
Norway,1981,8455.58237,HDD,CCSM3x,A2,nor
Malaysia,1981,0,HDD,CCSM3x,A2,mys
Finland,1981,9214.544328,HDD,CCSM3x,A2,fin
Congo,1981,0.0056847,HDD,CCSM3x,A2,cog
Vietnam,1981,183.8957219,HDD,CCSM3x,A2,vnm
Cote dIvoire,1981,0.057405709,HDD,CCSM3x,A2,civ
Oman,1981,109.9232903,HDD,CCSM3x,A2,omn
Italy,1981,4354.334425,HDD,CCSM3x,A2,ita
Poland,1981,6725.635346,HDD,CCSM3x,A2,pol
New Zealand,1981,3073.202576,HDD,CCSM3x,A2,nzl
Burkina Faso,1981,0.078946946,HDD,CCSM3x,A2,bfa
United Kingdom,1981,5846.285992,HDD,CCSM3x,A2,gbr
Gabon,1981,0.407859124,HDD,CCSM3x,A2,gab
Ecuador,1981,1292.162251,HDD,CCSM3x,A2,ecu
Guinea,1981,0.088559106,HDD,CCSM3x,A2,gin
Ghana,1981,0.03659518,HDD,CCSM3x,A2,gha
Romania,1981,5839.040993,HDD,CCSM3x,A2,rom
Laos,1981,161.7822873,HDD,CCSM3x,A2,lao
Uganda,1981,65.176748,HDD,CCSM3x,A2,uga
Guyana,1981,0,HDD,CCSM3x,A2,guy
Belarus,1981,7705.76262,HDD,CCSM3x,A2,blr
Senegal,1981,0.416612897,HDD,CCSM3x,A2,sen
Kyrgyzstan,1981,9133.168295,HDD,CCSM3x,A2,kgz
Syria,1981,2619.957747,HDD,CCSM3x,A2,syr
Cambodia,1981,0.362147832,HDD,CCSM3x,A2,khm
Uruguay,1981,1848.882264,HDD,CCSM3x,A2,ury
Greece,1981,3302.536812,HDD,CCSM3x,A2,grc
Tunisia,1981,1790.660079,HDD,CCSM3x,A2,tun
Suriname,1981,0,HDD,CCSM3x,A2,sur
Nepal,1981,1937.545719,HDD,CCSM3x,A2,npl
Bangladesh,1981,64.22336114,HDD,CCSM3x,A2,bgd
Tajikistan,1981,5895.125669,HDD,CCSM3x,A2,tjk
Cuba,1981,14.9266692,HDD,CCSM3x,A2,cub
North Korea,1981,7349.840172,HDD,CCSM3x,A2,prk
Eritrea,1981,104.4506057,HDD,CCSM3x,A2,eri
Nicaragua,1981,2.038110755,HDD,CCSM3x,A2,nic
Honduras,1981,27.9065091,HDD,CCSM3x,A2,hnd
Benin,1981,0.014350624,HDD,CCSM3x,A2,ben
South Korea,1981,5205.395306,HDD,CCSM3x,A2,kor
Bulgaria,1981,5900.817119,HDD,CCSM3x,A2,bgr
Guatemala,1981,343.8145198,HDD,CCSM3x,A2,gtm
Iceland,1981,9570.120654,HDD,CCSM3x,A2,isl
Serbia and Montenegro,1981,5494.230971,HDD,CCSM3x,A2,mne
Malawi,1981,159.2248162,HDD,CCSM3x,A2,mwi
Liberia,1981,0.022110316,HDD,CCSM3x,A2,lbr
Portugal,1981,2364.742429,HDD,CCSM3x,A2,prt
Hungary,1981,5707.761865,HDD,CCSM3x,A2,hun
Jordan,1981,1933.723833,HDD,CCSM3x,A2,jor
Azerbaijan,1981,4835.559141,HDD,CCSM3x,A2,aze
Panama,1981,0.766514469,HDD,CCSM3x,A2,pan
French Guiana,1981,0,HDD,CCSM3x,A2,guf
Austria,1981,6663.574717,HDD,CCSM3x,A2,aut
United Arab Emirates,1981,98.7100097,HDD,CCSM3x,A2,are
Czech Republic,1981,6677.550626,HDD,CCSM3x,A2,cze
Ireland,1981,5823.188515,HDD,CCSM3x,A2,irl
Sierra Leone,1981,0.30805599,HDD,CCSM3x,A2,sle
Sri Lanka,1981,0.004284646,HDD,CCSM3x,A2,lka
Georgia,1981,5972.102212,HDD,CCSM3x,A2,geo
Latvia,1981,7873.763264,HDD,CCSM3x,A2,lva
Lithuania,1981,7673.729145,HDD,CCSM3x,A2,ltu
Croatia,1981,5183.158803,HDD,CCSM3x,A2,hrv
Togo,1981,0.048378238,HDD,CCSM3x,A2,tgo
Costa Rica,1981,42.20636809,HDD,CCSM3x,A2,cri
Denmark,1981,1051.200546,HDD,CCSM3x,A2,dnk
Dominican Republic,1981,14.9609169,HDD,CCSM3x,A2,dom
Bosnia &#38; Herzegovina,1981,6187.838571,HDD,CCSM3x,A2,bih
Slovakia,1981,6778.310583,HDD,CCSM3x,A2,svk
Estonia,1981,8053.830111,HDD,CCSM3x,A2,est
Solomon Is.,1981,0.336617019,HDD,CCSM3x,A2,slb
Switzerland,1981,7077.042712,HDD,CCSM3x,A2,che
Taiwan,1981,1308.366696,HDD,CCSM3x,A2,twn
Bhutan,1981,5056.648432,HDD,CCSM3x,A2,btn
Netherlands,1981,4994.190279,HDD,CCSM3x,A2,nld
Guinea-Bissau,1981,0.05661041,HDD,CCSM3x,A2,gnb
Moldova,1981,5968.795465,HDD,CCSM3x,A2,mda
Haiti,1981,0,HDD,CCSM3x,A2,hti
Belgium,1981,5497.460997,HDD,CCSM3x,A2,bel
Lesotho,1981,4375.610358,HDD,CCSM3x,A2,lso
Albania,1981,4286.417599,HDD,CCSM3x,A2,alb
Fiji,1981,0.916632593,HDD,CCSM3x,A2,fji
Armenia,1981,7474.405087,HDD,CCSM3x,A2,arm
The Bahamas,1981,22.86787405,HDD,CCSM3x,A2,bhs
Equatorial Guinea,1981,0.868313357,HDD,CCSM3x,A2,gnq
Burundi,1981,71.19780351,HDD,CCSM3x,A2,bdi
Belize,1981,4.46187087,HDD,CCSM3x,A2,blz
Macedonia,1981,5734.604722,HDD,CCSM3x,A2,mkd
Rwanda,1981,251.2173965,HDD,CCSM3x,A2,rwa
New Caledonia,1981,88.51740034,HDD,CCSM3x,A2,ncl
Djibouti,1981,0.543448288,HDD,CCSM3x,A2,dji
Israel,1981,1320.885223,HDD,CCSM3x,A2,isr
El Salvador,1981,0.814878001,HDD,CCSM3x,A2,slv
Slovenia,1981,6017.113054,HDD,CCSM3x,A2,svn
Vanuatu,1981,0.69697829,HDD,CCSM3x,A2,vut
French Polynesia,1981,0,HDD,CCSM3x,A2,pyf
Kuwait,1981,814.9566481,HDD,CCSM3x,A2,kwt
Swaziland,1981,573.3359999,HDD,CCSM3x,A2,swz
Timor-Leste,1981,1.717210589,HDD,CCSM3x,A2,tls
Jamaica,1981,0.812918825,HDD,CCSM3x,A2,jam
Qatar,1981,182.9801061,HDD,CCSM3x,A2,qat
The Gambia,1981,0.082191683,HDD,CCSM3x,A2,gmb
Cyprus,1981,1705.357411,HDD,CCSM3x,A2,cyp
Lebanon,1981,2652.883279,HDD,CCSM3x,A2,lbn
Puerto Rico,1981,2.18119e-4,HDD,CCSM3x,A2,pri
Cape Verde,1981,1.722572691,HDD,CCSM3x,A2,cpv
Trinidad &#38; Tobago,1981,0,HDD,CCSM3x,A2,tto
Brunei,1981,0,HDD,CCSM3x,A2,brn
Occupied Palestinian Territory,1981,1554.68254,HDD,CCSM3x,A2,pse
Samoa,1981,0,HDD,CCSM3x,A2,wsm
Guadeloupe,1981,0.305562971,HDD,CCSM3x,A2,glp
Reunion,1981,0,HDD,CCSM3x,A2,reu
Comoros,1981,0.216414202,HDD,CCSM3x,A2,com
Luxembourg,1981,6059.654457,HDD,CCSM3x,A2,lux
Hong Kong,1981,0,HDD,CCSM3x,A2,hkg
Singapore,1981,0,HDD,CCSM3x,A2,sgp
Western Sahara,1981,241.5004613,HDD,CCSM3x,A2,esh
Russia,1982,9428.386489,HDD,CCSM3x,A2,rus
Canada,1982,8297.396511,HDD,CCSM3x,A2,can
United States,1982,4470.897117,HDD,CCSM3x,A2,usa
China,1982,4349.774623,HDD,CCSM3x,A2,chn
Brazil,1982,299.6110651,HDD,CCSM3x,A2,bra
Australia,1982,2078.410099,HDD,CCSM3x,A2,aus
India,1982,336.3362981,HDD,CCSM3x,A2,ind
Argentina,1982,2075.3353,HDD,CCSM3x,A2,arg
Kazakhstan,1982,8487.134318,HDD,CCSM3x,A2,kaz
Sudan,1982,16.26609075,HDD,CCSM3x,A2,sdn
Algeria,1982,2383.906648,HDD,CCSM3x,A2,dza
Congo DRC,1982,82.49405043,HDD,CCSM3x,A2,cod
Indonesia,1982,0.008855206,HDD,CCSM3x,A2,idn
Mexico,1982,1393.126074,HDD,CCSM3x,A2,mex
Saudi Arabia,1982,384.3214905,HDD,CCSM3x,A2,sau
Libya,1982,1205.946258,HDD,CCSM3x,A2,lby
Iran,1982,4120.493746,HDD,CCSM3x,A2,irn
Mongolia,1982,13097.80347,HDD,CCSM3x,A2,mng
Peru,1982,2645.620078,HDD,CCSM3x,A2,per
Chad,1982,7.015629128,HDD,CCSM3x,A2,tcd
Angola,1982,107.6379682,HDD,CCSM3x,A2,ago
Mali,1982,1.689466126,HDD,CCSM3x,A2,mli
South Africa,1982,1482.26234,HDD,CCSM3x,A2,zaf
Niger,1982,8.783150611,HDD,CCSM3x,A2,ner
Colombia,1982,983.0950452,HDD,CCSM3x,A2,col
Ethiopia,1982,637.7450414,HDD,CCSM3x,A2,eth
Bolivia,1982,3429.118931,HDD,CCSM3x,A2,bol
Mauritania,1982,7.00627862,HDD,CCSM3x,A2,mrt
Egypt,1982,901.1327269,HDD,CCSM3x,A2,egy
Venezuela,1982,10.36115593,HDD,CCSM3x,A2,ven
Nigeria,1982,1.077264119,HDD,CCSM3x,A2,nga
Tanzania,1982,63.71092501,HDD,CCSM3x,A2,tza
Namibia,1982,678.2378263,HDD,CCSM3x,A2,nam
Chile,1982,5165.360054,HDD,CCSM3x,A2,chl
Pakistan,1982,1131.941017,HDD,CCSM3x,A2,pak
Turkey,1982,3597.162927,HDD,CCSM3x,A2,tur
Mozambique,1982,44.26097618,HDD,CCSM3x,A2,moz
Zambia,1982,234.8177828,HDD,CCSM3x,A2,zmb
Myanmar,1982,92.48424292,HDD,CCSM3x,A2,mmr
Morocco,1982,2013.607971,HDD,CCSM3x,A2,mar
Somalia,1982,4.971257485,HDD,CCSM3x,A2,som
Afghanistan,1982,5542.176311,HDD,CCSM3x,A2,afg
Central African Republic,1982,0.531209732,HDD,CCSM3x,A2,caf
Madagascar,1982,409.3521489,HDD,CCSM3x,A2,mdg
Ukraine,1982,6750.940152,HDD,CCSM3x,A2,ukr
Kenya,1982,416.5361035,HDD,CCSM3x,A2,ken
Botswana,1982,654.8804658,HDD,CCSM3x,A2,bwa
France,1982,4860.646475,HDD,CCSM3x,A2,fra
Thailand,1982,13.88414593,HDD,CCSM3x,A2,tha
Spain,1982,3537.639734,HDD,CCSM3x,A2,esp
Papua New Guinea,1982,1.733583795,HDD,CCSM3x,A2,png
Turkmenistan,1982,4179.479101,HDD,CCSM3x,A2,tkm
Cameroon,1982,2.25075584,HDD,CCSM3x,A2,cmr
Sweden,1982,5047.946895,HDD,CCSM3x,A2,swe
Iraq,1982,1518.065684,HDD,CCSM3x,A2,irq
Yemen,1982,707.5886243,HDD,CCSM3x,A2,yem
Uzbekistan,1982,4644.669854,HDD,CCSM3x,A2,uzb
Japan,1982,4363.827736,HDD,CCSM3x,A2,jpn
Paraguay,1982,454.1701013,HDD,CCSM3x,A2,pry
Zimbabwe,1982,582.0677386,HDD,CCSM3x,A2,zwe
Philippines,1982,0.339846787,HDD,CCSM3x,A2,phl
Germany,1982,6005.895842,HDD,CCSM3x,A2,deu
Norway,1982,8434.714332,HDD,CCSM3x,A2,nor
Malaysia,1982,0,HDD,CCSM3x,A2,mys
Finland,1982,9192.998697,HDD,CCSM3x,A2,fin
Congo,1982,0.010273175,HDD,CCSM3x,A2,cog
Vietnam,1982,183.5361716,HDD,CCSM3x,A2,vnm
Cote dIvoire,1982,0.077238781,HDD,CCSM3x,A2,civ
Oman,1982,109.2836274,HDD,CCSM3x,A2,omn
Italy,1982,4345.37722,HDD,CCSM3x,A2,ita
Poland,1982,6713.473334,HDD,CCSM3x,A2,pol
New Zealand,1982,3066.558571,HDD,CCSM3x,A2,nzl
Burkina Faso,1982,0.089198052,HDD,CCSM3x,A2,bfa
United Kingdom,1982,5832.749352,HDD,CCSM3x,A2,gbr
Gabon,1982,0.439605901,HDD,CCSM3x,A2,gab
Ecuador,1982,1288.658604,HDD,CCSM3x,A2,ecu
Guinea,1982,0.088863759,HDD,CCSM3x,A2,gin
Ghana,1982,0.055315955,HDD,CCSM3x,A2,gha
Romania,1982,5832.505542,HDD,CCSM3x,A2,rom
Laos,1982,161.0592847,HDD,CCSM3x,A2,lao
Uganda,1982,64.5869297,HDD,CCSM3x,A2,uga
Guyana,1982,0,HDD,CCSM3x,A2,guy
Belarus,1982,7689.60902,HDD,CCSM3x,A2,blr
Senegal,1982,0.40814196,HDD,CCSM3x,A2,sen
Kyrgyzstan,1982,9113.795928,HDD,CCSM3x,A2,kgz
Syria,1982,2615.74352,HDD,CCSM3x,A2,syr
Cambodia,1982,0.369433033,HDD,CCSM3x,A2,khm
Uruguay,1982,1844.157287,HDD,CCSM3x,A2,ury
Greece,1982,3297.963727,HDD,CCSM3x,A2,grc
Tunisia,1982,1783.039325,HDD,CCSM3x,A2,tun
Suriname,1982,0,HDD,CCSM3x,A2,sur
Nepal,1982,1931.927562,HDD,CCSM3x,A2,npl
Bangladesh,1982,63.62215664,HDD,CCSM3x,A2,bgd
Tajikistan,1982,5881.309199,HDD,CCSM3x,A2,tjk
Cuba,1982,14.79408322,HDD,CCSM3x,A2,cub
North Korea,1982,7334.591001,HDD,CCSM3x,A2,prk
Eritrea,1982,103.4743697,HDD,CCSM3x,A2,eri
Nicaragua,1982,2.029631486,HDD,CCSM3x,A2,nic
Honduras,1982,27.55618778,HDD,CCSM3x,A2,hnd
Benin,1982,0.015571273,HDD,CCSM3x,A2,ben
South Korea,1982,5194.794828,HDD,CCSM3x,A2,kor
Bulgaria,1982,5892.320881,HDD,CCSM3x,A2,bgr
Guatemala,1982,341.4719508,HDD,CCSM3x,A2,gtm
Iceland,1982,9548.99207,HDD,CCSM3x,A2,isl
Serbia and Montenegro,1982,5485.67476,HDD,CCSM3x,A2,mne
Malawi,1982,158.3670333,HDD,CCSM3x,A2,mwi
Liberia,1982,0.033056434,HDD,CCSM3x,A2,lbr
Portugal,1982,2358.015891,HDD,CCSM3x,A2,prt
Hungary,1982,5698.125449,HDD,CCSM3x,A2,hun
Jordan,1982,1930.518573,HDD,CCSM3x,A2,jor
